,TeamID,Season,Points_mean,Poss_mean,OE_mean,DE_mean,NE_mean,FGM_mean,FGA_mean,FGM3_mean,FGA3_mean,FTM_mean,FTA_mean,OR_mean,DR_mean,Ast_mean,TO_mean,Stl_mean,Blk_mean,Fouls_mean,FG%_mean,FG3%_mean,FT%_mean,OppPoints_mean,OppFGM_mean,OppFGA_mean,OppFGM3_mean,OppFGA3_mean,OppFTM_mean,OppFTA_mean,OppOR_mean,OppDR_mean,OppAst_mean,OppTO_mean,OppStl_mean,OppBlk_mean,OppFouls_mean,OppFG%_mean,OppFG3%_mean,OppFT%_mean,AdjOE_mean,AdjDE_mean,AdjNE_mean,Points_stdev,Poss_stdev,OE_stdev,DE_stdev,NE_stdev,FGM_stdev,FGA_stdev,FGM3_stdev,FGA3_stdev,FTM_stdev,FTA_stdev,OR_stdev,DR_stdev,Ast_stdev,TO_stdev,Stl_stdev,Blk_stdev,Fouls_stdev,FG%_stdev,FG3%_stdev,FT%_stdev,OppPoints_stdev,OppFGM_stdev,OppFGA_stdev,OppFGM3_stdev,OppFGA3_stdev,OppFTM_stdev,OppFTA_stdev,OppOR_stdev,OppDR_stdev,OppAst_stdev,OppTO_stdev,OppStl_stdev,OppBlk_stdev,OppFouls_stdev,OppFG%_stdev,OppFG3%_stdev,OppFT%_stdev,AdjOE_stdev,AdjDE_stdev,AdjNE_stdev,NET_average,NET_last,WinPct,SOS,SOV,Seed
103,1210.0,2019.0,65.3438,68.3863,95.4322,97.9046,-2.4725,23.5938,53.5625,5.5,17.9062,12.6562,18.375,8.1875,25.2812,13.5312,14.3438,6.9062,5.1875,17.5,0.4441,0.3025,0.6737,66.5625,23.125,57.7188,6.4688,21.7812,13.8438,20.0938,11.7812,24.2188,14.125,12.8438,7.0312,3.375,17.3438,0.401,0.3027,0.6989,98.7666,107.3988,-8.6323,12.5688,4.9024,16.0085,17.4347,24.3289,4.9552,6.8004,2.5249,5.2877,5.6159,7.092,3.1369,4.2222,5.3851,3.4243,3.2438,2.2141,4.4791,0.0905,0.0982,0.1378,10.4461,4.8461,6.1808,2.6924,6.5131,5.2387,8.1139,3.919,5.5719,4.1212,4.6037,2.5185,2.3684,4.0973,0.0759,0.1114,0.1115,18.3944,27.23,33.6646,101.5882,126.0,0.4375,0.5477,0.4333,
104,1211.0,2019.0,88.8485,71.5883,123.8294,90.7597,33.0697,32.1818,60.5152,7.7879,21.3333,16.697,21.7576,9.5455,29.0909,18.2121,10.3636,7.5455,5.4848,16.0606,0.5309,0.3614,0.77,65.0606,23.8788,61.4545,6.5758,21.2727,10.7273,15.4242,10.8182,21.6061,9.8182,13.5455,5.1515,1.9394,18.697,0.3872,0.3027,0.6888,129.1665,98.4354,30.7312,13.3556,5.6977,14.4946,18.7602,25.2553,4.9632,6.0157,2.6828,4.5572,5.0661,6.4198,3.3129,5.2302,4.7721,3.6166,3.006,2.3629,3.0644,0.0616,0.0958,0.0934,14.9685,5.6179,8.0795,3.294,6.0667,4.7881,5.7156,3.8804,3.2654,4.7575,4.7103,2.35,1.4129,3.4945,0.0705,0.1156,0.1169,17.1223,27.9554,33.231,4.2353,2.0,0.9091,0.5373,0.5175,1.0
105,1212.0,2019.0,68.9333,71.1037,96.9668,97.1996,-0.2329,23.1,53.1667,6.5,16.3667,16.2333,23.4667,8.9333,27.8333,11.4667,15.7333,5.5,4.3,20.7667,0.4365,0.3988,0.6947,69.3,22.9667,58.1,6.2,20.5,17.1667,24.9,11.7667,25.3333,12.1333,12.9333,7.0333,3.4,19.2333,0.3992,0.3055,0.6856,89.2295,85.9538,3.2758,11.0421,6.4646,13.2167,14.8234,22.6502,4.4298,6.346,2.4866,4.4906,5.3708,7.4687,3.346,6.2774,3.8012,3.5396,2.5788,1.7156,5.4386,0.0771,0.1153,0.1112,13.1254,3.9538,8.5843,2.4138,5.1559,7.23,9.2316,3.9386,5.3125,4.0721,3.0214,2.5098,2.4166,4.1286,0.0679,0.1097,0.1064,12.7087,21.7623,28.2622,274.9412,293.0,0.4667,0.4233,0.2914,
106,1213.0,2019.0,75.0625,69.7465,107.6898,99.4743,8.2155,26.4062,58.625,7.5312,22.7188,14.7188,20.125,10.4375,25.7812,13.5938,12.0312,6.0625,2.1875,17.5,0.4512,0.3329,0.7214,69.125,24.9062,56.8438,7.125,20.125,12.1875,17.0312,8.8125,24.75,10.8438,13.5938,5.2812,2.9375,19.7188,0.4402,0.3505,0.7086,107.4932,100.0111,7.4821,9.5556,4.5562,12.4217,17.7509,25.0287,4.2563,7.1272,2.4873,4.6853,6.1757,7.3218,4.2642,4.8653,4.1296,3.3956,2.8277,1.4456,4.0389,0.0528,0.0884,0.1091,11.9915,4.4466,6.0421,3.6034,6.6179,5.7142,6.6731,3.0663,4.5962,4.4167,3.9911,2.2808,1.56,4.2,0.0756,0.1235,0.1484,17.5045,25.4126,35.157,121.4118,96.0,0.5938,0.4974,0.3882,
107,1214.0,2019.0,79.8929,73.6893,108.8101,107.1955,1.6146,27.0,63.5714,8.4286,24.7857,17.4643,22.0714,10.8571,26.7143,13.2857,10.6786,6.0714,3.1429,19.4643,0.4277,0.3387,0.7893,78.8214,27.0357,60.4643,8.4286,24.25,16.3214,22.7857,10.0714,27.6429,13.9643,12.2857,4.75,3.3929,19.0,0.4483,0.3498,0.7057,103.6922,100.9802,2.712,10.7416,6.3008,14.7076,13.1721,16.8208,4.6599,6.6838,3.2119,4.9379,5.1442,5.7813,4.2402,4.597,4.8613,3.5158,2.7246,1.6629,4.4359,0.0772,0.1154,0.0977,10.4849,3.6886,5.8155,3.0987,5.9679,6.4423,7.4323,3.6735,4.8786,2.8471,3.3043,2.444,2.5682,4.1057,0.0532,0.1015,0.0912,14.9981,16.8345,20.1278,244.0,209.0,0.4286,0.4606,0.385,
108,1216.0,2019.0,74.5,68.9184,108.5254,106.4498,2.0756,25.4688,56.0312,9.7812,25.5938,13.7812,18.5625,8.4062,23.0938,13.9062,12.25,6.75,2.1562,16.75,0.4569,0.3889,0.7296,73.5625,26.5312,57.9688,7.9062,22.9688,12.5938,17.3438,10.375,24.75,13.4375,13.3125,5.9375,3.4688,17.75,0.4594,0.3502,0.7195,103.354,101.3784,1.9756,9.4703,5.1765,14.8548,15.032,20.7435,3.8078,5.4169,2.6069,4.5129,6.5657,7.5454,2.6676,5.0767,3.4763,4.062,2.3717,1.8219,4.5484,0.0694,0.1063,0.1212,12.8159,5.0435,6.2474,2.9933,6.5597,6.7909,8.018,4.1814,4.8477,4.589,2.9837,3.1219,2.1063,4.3445,0.0786,0.0904,0.1355,17.5775,22.2126,29.1312,206.2941,183.0,0.5312,0.4789,0.3634,
109,1217.0,2019.0,71.2857,69.867,102.1287,100.1893,1.9393,25.1071,55.2857,8.6429,23.3929,12.4286,17.3929,9.3929,26.6786,11.8571,15.7143,5.8214,3.7143,17.75,0.4584,0.3711,0.7068,70.0714,24.6071,56.0357,7.5,21.6071,13.3571,18.9643,7.7143,23.7857,12.2857,12.5357,7.6071,2.75,17.4643,0.4416,0.3499,0.6952,101.2399,101.8181,-0.5782,9.953,5.9968,11.6783,15.1579,14.7041,2.756,6.6379,2.1911,4.5696,6.1842,7.0576,3.6969,5.1482,4.2402,4.0254,2.3612,1.7291,3.8879,0.056,0.0744,0.1402,12.4927,4.6548,6.417,2.5981,4.5225,5.7707,6.4669,3.1266,4.1607,4.1991,2.9938,2.0932,1.4299,3.3751,0.0826,0.103,0.1288,12.4679,18.678,18.4505,128.9412,129.0,0.6071,0.5286,0.498,
110,1218.0,2019.0,71.3448,67.8703,105.1291,102.0885,3.0406,25.3103,56.4483,8.4483,24.1724,12.2759,17.5862,9.0,25.0345,15.3793,11.931,4.8621,2.1724,18.1379,0.4494,0.3544,0.6864,69.0345,25.0,55.6897,6.6207,19.1724,12.4138,18.3103,8.2069,24.4828,11.3448,11.8276,5.6552,2.3103,18.2414,0.4485,0.3343,0.6788,103.5134,97.8735,5.6399,10.3066,4.169,14.2959,14.5655,21.0076,3.8961,4.3119,2.159,3.8062,5.2843,6.1224,2.8284,3.9522,4.0122,3.393,2.0799,1.5772,4.3448,0.0682,0.0914,0.1221,9.0114,3.8327,4.9348,3.2208,4.6909,5.834,7.8129,3.1664,4.0905,4.6703,2.8535,2.9158,1.4167,3.7385,0.0519,0.1201,0.1192,18.854,18.2713,26.2631,164.7647,188.0,0.5517,0.4553,0.3519,
111,1219.0,2019.0,66.3448,65.3078,101.5419,103.1698,-1.628,24.0345,54.6207,5.5517,18.3448,12.7241,18.4483,11.4483,25.8276,12.4483,13.3103,5.3448,2.7586,16.1379,0.44,0.3062,0.6854,67.5862,23.7931,55.8966,8.6207,26.4483,11.3793,16.2414,8.8621,22.1034,12.4483,10.6207,5.7241,3.8966,16.3793,0.43,0.3235,0.6927,99.7612,99.2328,0.5284,11.4599,5.7607,15.0871,14.2101,17.4609,4.9234,7.476,2.4437,4.3492,5.1051,6.1733,4.0564,5.1062,4.5682,2.6143,2.6558,2.1279,4.083,0.0676,0.114,0.1072,12.6423,4.3421,7.4526,3.9253,6.1453,5.0475,6.3607,3.256,4.9574,4.1238,2.999,2.5175,2.139,4.0208,0.0785,0.11,0.1561,19.1512,19.0806,22.7329,225.4118,240.0,0.4828,0.4591,0.3605,
112,1220.0,2019.0,82.8485,69.7939,119.1251,104.9589,14.1662,28.1818,57.9394,8.7879,22.4545,17.697,22.0303,8.3939,24.303,13.6364,9.7273,6.303,3.4545,14.9091,0.4889,0.3946,0.8001,73.1818,27.3333,59.9394,7.9394,22.303,10.5758,15.0606,10.0909,22.7273,14.7273,12.8485,4.7273,2.5455,19.3333,0.4576,0.3565,0.6997,121.3871,105.1135,16.2736,9.8999,5.8303,14.3593,15.6519,19.8517,3.8804,6.1395,2.8365,5.5873,4.4686,4.7767,3.3388,4.8896,5.4873,3.7439,2.2223,1.8601,2.7343,0.0671,0.0946,0.0755,12.1217,4.8907,7.1856,2.5458,5.9313,5.1229,5.7257,3.6545,5.7592,3.9179,2.6982,2.5852,1.7938,2.6131,0.0704,0.1007,0.1582,16.9215,21.1101,24.7515,79.7647,76.0,0.7879,0.4771,0.4374,
113,1221.0,2019.0,67.1515,65.7167,102.1152,105.7341,-3.6189,25.697,55.5758,7.1818,20.303,8.5758,12.8485,6.6667,21.0909,15.5455,10.6061,7.303,3.8485,14.6061,0.4616,0.351,0.6371,69.5758,25.0,54.697,8.8485,23.7273,10.7273,14.6667,10.3636,25.697,14.0909,14.5152,5.697,2.7879,14.3333,0.4595,0.3697,0.7062,100.0397,103.9439,-3.9042,12.2823,5.4476,16.0568,15.0951,17.1098,4.2958,4.3137,2.8968,4.123,4.4315,5.9039,2.8674,4.4201,4.3561,2.8385,3.0796,2.1195,3.4284,0.0626,0.1241,0.1758,12.1357,4.2498,4.7321,3.5172,5.6583,5.9405,7.0525,3.683,4.0488,4.1221,3.7829,2.48,1.8217,4.1243,0.0844,0.1214,0.1829,16.3421,16.3478,19.5639,183.2353,232.0,0.4848,0.4978,0.4702,
114,1222.0,2019.0,75.6176,67.4875,112.0677,91.0891,20.9786,26.5294,59.7059,9.2059,25.6176,13.3529,19.0294,12.5,28.4118,14.8529,11.3529,6.4412,4.5,19.0588,0.4447,0.3572,0.7131,61.2353,20.2941,55.2941,6.2647,22.7059,14.3824,20.7941,10.0882,23.5,10.1765,12.2941,5.3235,2.2941,17.5,0.3717,0.2814,0.6848,114.789,96.7157,18.0733,11.1197,4.697,14.6385,13.536,19.5278,4.7665,6.3037,3.2969,5.7087,5.9502,8.6006,3.0317,5.6989,4.8028,2.8889,2.2905,1.9136,4.7955,0.0667,0.1031,0.1124,8.7382,2.9558,6.1526,2.0192,4.5084,6.4535,8.2846,4.415,4.2305,3.0144,3.2315,2.7194,1.4252,4.8096,0.069,0.089,0.1182,17.4954,21.4939,26.0331,8.2941,4.0,0.9118,0.5451,0.5336,3.0
115,1223.0,2019.0,79.1071,75.7871,104.0472,109.443,-5.3958,27.4286,62.0,6.6071,19.7857,17.6429,26.2857,13.25,23.8929,14.4286,14.7857,7.4286,1.8571,19.9643,0.4448,0.3319,0.6779,82.9286,29.5357,60.1071,7.8929,20.25,15.9643,21.4643,10.0357,26.0,15.8929,15.2857,7.6786,4.1786,22.2143,0.4927,0.3754,0.7411,100.2855,103.03,-2.7445,13.8573,6.044,13.4672,15.5685,19.8361,5.421,8.5189,2.5261,4.467,5.5563,8.1804,4.9108,5.1778,4.1182,3.9853,2.2108,1.7053,4.7093,0.0745,0.0995,0.0926,13.7605,5.039,5.9181,4.065,5.1521,5.8155,7.2481,3.4276,4.766,4.4508,3.4729,2.791,2.7393,5.7094,0.075,0.1238,0.1018,19.2637,20.9774,25.8468,247.4118,290.0,0.3571,0.4541,0.3012,
116,1224.0,2019.0,76.3333,73.9412,103.7724,106.5694,-2.797,27.0,62.8,6.9,18.7667,15.4333,21.2667,11.5,23.8667,12.6333,12.5333,5.3333,3.6667,18.8333,0.4335,0.3677,0.7333,78.9,27.1333,60.1333,8.3667,23.6,16.2667,22.7667,11.8,27.0667,14.5,14.8,5.5667,2.7333,19.5,0.4528,0.3638,0.7132,94.8448,93.7565,1.0882,8.1295,6.3666,12.24,16.1237,18.7122,3.5777,6.8235,3.166,6.1789,4.6165,6.668,3.0523,5.512,3.4975,3.905,2.9136,2.357,3.0668,0.0629,0.1077,0.0832,13.7946,5.2073,6.2115,2.6139,6.1892,4.8438,4.9845,3.8592,5.9326,4.8425,3.8936,2.9629,1.7308,3.5379,0.0841,0.1,0.1293,11.8708,22.2055,22.5805,288.4706,306.0,0.4667,0.4094,0.327,
117,1225.0,2019.0,66.069,67.1802,98.0805,116.9846,-18.9041,23.4828,54.5172,7.931,21.1034,11.1724,15.3793,8.069,24.0345,12.0,13.4483,3.7586,1.6207,18.6207,0.4304,0.3801,0.7336,78.6207,27.7586,60.069,8.9655,26.1724,14.1379,19.8621,11.3103,25.2069,16.1724,8.9655,6.1379,2.931,16.1034,0.4621,0.3362,0.7065,94.6306,111.4993,-16.8688,11.5009,4.5864,13.9738,12.2972,17.1372,4.2477,5.1032,2.4765,4.1218,5.2066,6.6975,3.7686,3.855,3.184,4.399,1.9415,1.3497,3.6428,0.0636,0.1154,0.1266,10.0599,4.1825,4.8985,3.0792,5.7179,5.5319,6.5901,3.6304,3.5756,3.9747,2.9883,2.6487,1.9815,3.5169,0.0583,0.0855,0.1192,14.5224,14.0774,19.4431,311.9412,338.0,0.1034,0.48,0.3969,
118,1226.0,2019.0,71.75,68.6027,104.5146,116.4719,-11.9573,25.3929,57.3214,8.8571,24.5,12.1071,16.5,8.7857,22.5,12.4643,12.1071,5.0357,2.8214,16.8214,0.4444,0.3557,0.7352,80.1071,28.9286,59.3214,8.7143,22.0,13.5357,18.1429,9.5357,25.2857,15.3571,10.3214,5.3571,2.6786,16.0714,0.4872,0.3954,0.7365,101.605,113.3903,-11.7854,9.5492,4.6922,11.358,15.1078,17.7961,3.4573,5.0431,3.2262,5.901,4.6548,6.0504,3.1209,4.5709,3.8124,3.1321,2.3827,1.7124,4.1666,0.0578,0.0974,0.1329,13.5418,5.1055,5.7573,3.3791,5.7071,6.5709,7.5485,2.8219,3.4211,5.4196,3.3812,2.3937,1.9096,3.3904,0.0661,0.1269,0.1314,14.0519,21.883,25.7321,273.3529,307.0,0.3214,0.4819,0.3627,
119,1227.0,2019.0,74.0333,72.5929,102.078,103.2996,-1.2216,26.6667,58.8667,9.3667,26.8333,11.3333,16.3333,8.5333,26.2333,14.6667,14.6333,6.3333,3.9333,21.6667,0.4543,0.3446,0.6845,75.2,24.8667,59.3333,7.5667,22.3667,17.9,24.9,11.4333,25.8,13.2333,12.7333,6.6,3.0,17.1,0.421,0.3412,0.708,102.4387,102.1378,0.3009,9.1341,4.4339,11.5277,12.0594,15.2397,3.7535,5.34,3.4495,5.4165,4.4447,5.3437,3.4422,3.5561,3.9441,3.6741,2.5078,2.6825,2.9477,0.0602,0.1002,0.1352,11.2883,3.9811,6.467,3.0734,6.0909,6.8135,6.9539,3.989,4.7145,3.9806,3.0434,2.4166,2.0,2.856,0.0638,0.1149,0.1057,14.3297,14.3782,18.891,191.0588,215.0,0.4667,0.469,0.4178,
120,1228.0,2019.0,72.6667,71.8606,100.9485,105.2114,-4.2629,26.1212,60.6364,7.8485,22.7576,12.5758,17.9091,10.6364,22.3333,13.5152,13.2121,7.4242,2.6061,21.2121,0.431,0.345,0.6875,75.2424,25.7273,55.5758,6.4848,19.697,17.303,23.5455,10.4545,26.0606,13.6667,15.697,5.8485,3.6667,18.5758,0.4656,0.331,0.7364,106.1136,117.3258,-11.2122,10.8674,5.6649,11.1694,15.3568,19.5507,4.8415,6.4939,2.8082,6.2524,6.2281,6.9994,2.983,5.5632,4.0386,2.8151,2.818,1.6319,2.7717,0.0627,0.0991,0.1443,9.9271,4.8821,7.9545,2.6068,4.9999,5.0542,6.4812,3.5513,4.9478,4.5171,4.7064,2.2978,2.0548,3.916,0.0761,0.1155,0.0893,12.9212,23.0097,25.6179,108.4706,109.0,0.3636,0.5589,0.5169,
121,1229.0,2019.0,68.0625,68.2457,99.5841,103.0858,-3.5017,24.5,57.2812,7.2188,22.0625,11.8438,16.4062,9.2188,25.1562,12.5,12.5625,4.9375,3.1875,17.5312,0.4298,0.3293,0.7182,70.375,24.8125,55.875,7.6875,22.625,13.0625,18.3125,8.875,26.2188,13.875,12.375,5.8125,2.6562,15.7188,0.4449,0.3454,0.7072,100.085,103.7666,-3.6816,9.753,6.4195,9.2628,13.556,16.1957,3.937,7.2682,2.5463,5.5449,4.9756,6.1026,3.3887,5.3974,3.6486,3.2781,2.4741,2.0223,3.7665,0.0584,0.0901,0.121,11.5806,4.6599,6.4117,3.0253,6.7766,5.379,6.8759,3.3704,4.4422,4.0369,3.4888,2.7207,1.7608,3.9705,0.0697,0.1026,0.1291,11.7807,16.8971,20.0683,193.4706,199.0,0.5,0.4992,0.436,
122,1230.0,2019.0,65.2963,67.5495,96.2524,116.8418,-20.5894,22.7037,49.5556,6.0,17.0741,13.8889,17.2593,6.5926,19.3704,11.5185,16.3333,6.1852,1.6667,19.7037,0.4556,0.3392,0.814,79.1111,27.8889,53.6667,7.8889,20.963,15.4444,21.0,9.4444,21.9259,15.037,13.4074,7.8519,3.2593,17.037,0.5207,0.3819,0.7286,89.8476,108.6757,-18.8282,14.6105,5.3969,16.8309,13.5061,18.7052,5.339,5.3078,3.2546,4.1089,5.8331,7.5601,2.6979,3.9735,4.0311,4.1186,2.2777,1.3878,4.4871,0.076,0.1463,0.0848,12.6413,5.1304,6.7878,2.166,4.5986,6.3674,8.2237,2.9481,3.9714,3.3164,3.4882,3.0636,2.4433,4.0321,0.0731,0.0872,0.0871,18.6821,19.5321,25.4555,337.1765,347.0,0.0741,0.4869,0.4432,
123,1231.0,2019.0,71.5312,69.2059,103.0393,98.422,4.6172,26.1875,57.0312,6.0312,19.2188,13.125,19.8438,9.6562,26.4062,13.3125,12.625,6.5312,4.4375,17.125,0.4604,0.3092,0.6617,67.7812,24.9062,58.8125,7.25,22.0625,10.7188,16.8125,10.4375,24.5312,13.5938,12.625,5.9062,3.6875,18.5312,0.4249,0.3322,0.6576,108.7988,109.9372,-1.1384,13.944,5.6123,16.4091,15.9706,24.0412,5.6923,5.9555,2.5432,4.0213,4.7153,6.3792,4.2027,5.1893,5.1807,3.4347,2.8612,2.0907,4.6887,0.0924,0.1109,0.1138,10.5615,3.5913,4.6666,2.3717,4.8858,5.5859,8.297,2.8607,4.3156,4.1523,4.6149,3.0245,3.0253,3.269,0.0618,0.0937,0.1616,18.9676,25.0369,33.5174,35.7647,54.0,0.5312,0.554,0.4821,
124,1232.0,2019.0,68.5862,69.7392,98.5379,103.2152,-4.6773,24.1724,55.5517,5.6552,15.8966,14.5862,19.8966,8.1034,24.0345,10.6552,12.9655,6.6552,2.2069,19.1724,0.4383,0.3623,0.7289,71.931,25.0345,55.1379,6.7586,20.069,15.1034,20.9655,9.0,26.1034,12.931,13.5172,5.8966,3.3448,18.4483,0.4563,0.3391,0.7251,97.5783,102.74,-5.1617,9.4377,5.644,12.6568,15.4,23.5113,3.7423,6.4251,2.3529,4.2046,6.4888,8.5272,3.4174,5.3722,3.8621,3.6623,3.4966,1.5172,4.6317,0.071,0.1455,0.1077,11.8261,4.6497,6.1461,2.8242,5.2321,5.4161,7.7659,3.2589,5.7135,4.0678,3.7474,2.6826,2.3234,4.5982,0.0789,0.1216,0.0896,14.6864,17.8942,27.0072,159.5294,198.0,0.4483,0.5068,0.454,
125,1233.0,2019.0,76.8438,71.3496,107.866,105.5098,2.3561,26.0938,57.5625,8.8125,25.125,15.8438,21.375,8.8125,25.5938,13.1562,12.4062,6.7812,2.7812,17.2188,0.4544,0.3462,0.7441,75.625,27.0312,60.8125,9.5938,26.0938,11.9688,17.5312,11.0312,25.4375,15.0938,13.2812,5.4688,3.6875,18.8125,0.445,0.3691,0.6797,103.3744,99.3084,4.066,11.0965,6.6772,13.4336,12.4196,16.2351,3.7862,5.4769,3.2349,5.3721,5.4032,6.7349,2.3108,4.9866,3.1732,4.2416,3.2087,1.6533,5.3017,0.0597,0.0935,0.1009,13.0018,4.5995,6.9975,3.1411,6.3755,5.9397,8.6746,3.0871,4.7562,4.9457,4.1701,2.727,2.351,4.1791,0.0597,0.0892,0.1602,13.9916,16.5778,18.892,239.0588,202.0,0.5312,0.4608,0.4278,16.0
126,1234.0,2019.0,78.303,70.8295,110.3111,104.0885,6.2226,26.1212,57.3939,8.0909,22.3939,17.9697,24.2727,10.3333,25.3939,15.7273,12.1515,6.1818,3.2727,16.0303,0.4558,0.358,0.7426,73.6364,26.8788,59.9697,8.0909,24.8182,11.7879,17.2424,10.3939,24.2727,15.8788,13.1515,6.6667,2.7273,20.6061,0.4503,0.3283,0.671,115.8366,114.2813,1.5553,13.6192,5.0566,15.7249,13.9582,21.9066,5.2901,5.9081,3.4847,5.6779,7.0731,9.0328,4.0726,5.9337,5.1006,3.076,2.504,2.049,4.1377,0.0823,0.1217,0.094,10.5624,3.9448,6.5156,2.4908,5.2192,5.5035,6.9458,3.4018,5.451,4.6824,4.4865,2.47,2.1359,4.4103,0.0608,0.0845,0.1356,18.4969,23.1835,30.2755,32.5294,43.0,0.6667,0.5359,0.459,10.0
127,1235.0,2019.0,77.4412,68.689,112.8995,99.6557,13.2439,27.9706,58.6471,8.4706,23.2059,13.0294,17.7941,9.4118,25.7647,15.2353,11.1176,7.0,4.6471,14.7647,0.4769,0.3627,0.7282,68.3235,25.1176,59.9706,7.9706,23.5882,10.1176,14.1471,11.0588,23.5588,12.5294,12.9412,5.1765,2.6471,16.4706,0.4191,0.3403,0.7012,120.1746,110.8029,9.3717,9.6137,4.9589,13.0734,15.4248,21.6031,4.6494,5.3406,2.8721,3.9016,6.0512,7.584,3.3529,5.2807,4.5894,3.3498,3.1716,1.9079,2.6016,0.0686,0.1008,0.0906,11.0845,4.1922,6.1333,2.1893,4.3258,4.4574,5.1628,3.5142,4.0014,3.8596,4.5435,2.4671,1.713,3.7826,0.0572,0.0812,0.1512,16.5326,24.1339,27.1087,21.4706,21.0,0.6765,0.5664,0.5534,6.0
128,1236.0,2019.0,79.9667,73.5783,108.7829,108.6271,0.1559,29.0,61.3333,10.4333,28.0667,11.5333,16.5,7.9,25.5333,15.0,12.3333,7.0333,4.7667,15.2667,0.4744,0.3676,0.7099,79.8333,29.6,63.6333,9.4667,24.9333,11.1667,15.9,10.2333,26.3667,14.1333,12.6,5.9,3.0,14.9667,0.4675,0.3819,0.6968,107.9114,106.5322,1.3792,12.7056,4.4781,16.7188,14.94,25.231,4.3894,6.3316,3.8095,5.5733,4.0393,5.9708,3.0697,5.3525,4.6043,3.8413,3.3114,2.261,4.6039,0.0636,0.0944,0.1273,11.3169,4.7018,5.6243,2.9859,5.8761,5.61,6.8768,2.9629,5.3384,4.2327,3.402,2.5212,2.1292,3.5448,0.0767,0.0916,0.1501,17.8929,19.5407,28.8459,222.2941,219.0,0.5,0.4562,0.3696,
129,1237.0,2019.0,74.1,70.5767,105.2124,104.3948,0.8176,26.1667,59.0667,6.9,20.8,14.8667,21.2667,12.5,23.9667,13.8,13.7667,7.1,3.0667,17.9333,0.4439,0.3333,0.7091,73.5333,25.7333,56.6333,8.3333,22.2667,13.7333,19.2667,9.3,23.3667,13.8,14.2333,6.8667,4.5,18.8667,0.4562,0.3733,0.6984,103.8082,101.3424,2.4658,8.0967,4.3139,12.0146,13.1886,13.6993,3.8042,5.2341,2.0224,3.4775,4.9513,6.899,4.0311,4.0537,4.4974,3.5841,2.7368,1.7689,3.8029,0.0598,0.0974,0.106,9.2798,3.5113,5.3758,2.481,5.0195,5.5614,6.5061,3.4943,4.498,4.2771,3.6026,3.1277,2.4324,4.0803,0.0623,0.0712,0.1123,14.8965,16.2604,16.482,178.4706,207.0,0.4667,0.4584,0.4457,
130,1238.0,2019.0,61.2,67.3062,91.5051,98.4059,-6.9008,22.1667,55.0333,4.8,17.2333,12.0667,18.8667,10.2333,24.2333,11.0667,13.7,6.4,3.8,20.2,0.4071,0.2856,0.6347,66.4667,21.9667,51.4667,6.6667,18.7667,15.8667,22.6333,8.9667,25.4,12.0333,13.9,7.5,3.7667,17.3,0.4303,0.3557,0.6998,85.2745,87.7783,-2.5037,9.6277,5.4983,15.3313,10.518,18.9283,4.1319,7.2226,1.7776,4.3794,5.6917,8.1434,4.1286,4.4847,3.9911,4.1405,2.6281,2.0881,4.3236,0.0782,0.0908,0.1172,10.4331,3.0712,6.9987,2.2111,3.792,5.4205,7.2272,2.8341,5.2,3.507,4.1259,2.9861,2.2757,4.5618,0.0551,0.0962,0.1096,16.2561,17.4977,25.1419,331.8824,328.0,0.3667,0.428,0.2705,
131,1239.0,2019.0,72.0667,72.9104,98.6859,103.8975,-5.2116,26.8,60.2333,6.1333,19.7,12.3333,18.3667,10.3,25.5,13.5,14.5333,6.5,5.2,16.4,0.445,0.3112,0.6722,75.6,27.7333,60.6667,7.8,21.0667,12.3333,17.4667,9.6333,26.0333,12.8667,13.3,7.0333,3.5333,17.1333,0.4627,0.3681,0.7036,95.9091,98.6735,-2.7644,11.4744,5.5428,12.7119,14.1915,18.2136,4.8194,6.8249,2.5263,5.305,5.7057,7.2869,3.6711,5.4939,4.5148,3.6307,2.8018,2.9484,4.1037,0.0641,0.0927,0.1368,10.8953,4.5602,7.049,3.1134,5.7326,4.8259,6.0703,4.8269,4.1189,4.2797,3.7784,2.6139,1.9102,4.0639,0.0853,0.0908,0.1404,16.7799,19.3068,24.6208,294.0588,289.0,0.3333,0.4494,0.2943,
132,1240.0,2019.0,76.2581,71.9278,106.0009,96.048,9.9529,28.2581,61.6129,5.8387,18.7742,13.9032,18.6129,11.8065,27.0645,13.0,13.4839,7.2903,3.9032,17.0645,0.4578,0.3006,0.7395,69.1935,24.2258,58.0,8.0,23.9677,12.7419,17.4839,9.2903,23.9677,11.7742,14.7097,6.6452,2.5484,18.0645,0.4191,0.3368,0.7165,106.8352,93.5131,13.3221,11.489,6.0902,13.0635,14.037,17.984,5.1617,5.4988,3.0806,4.6261,5.7885,7.0513,2.9667,6.1588,4.2426,3.5,2.9642,1.6724,4.2725,0.0671,0.1199,0.1183,12.558,4.9884,8.3357,2.4757,5.9757,5.3217,6.4452,3.6561,4.6523,3.6342,5.1942,2.4303,1.3875,3.8432,0.0719,0.0798,0.1093,14.4863,19.2703,23.0556,144.7059,130.0,0.7097,0.4404,0.3686,
