,Q1_WinPct,Q2_WinPct,Q3_WinPct,Q4_WinPct,SOS,SOV,NET_last
48,0.0,0.0,0.1666666666666666,0.75,0.506410240343737,0.3563856960408684,268.0
49,0.0,0.0,0.6666666666666666,0.4375,0.463519928276161,0.4678271281719558,257.0
50,1.0,0.2857142857142857,0.7142857142857143,1.0,0.4748146726156712,0.4155185810358224,67.0
51,0.0,0.0,0.4,0.5882352941176471,0.4530648335382026,0.3346587979921313,250.0
52,0.4,0.5454545454545454,1.0,1.0,0.5483347221319105,0.502200482333964,46.0
53,0.2727272727272727,0.5,0.5714285714285714,1.0,0.536994043420254,0.4639714212838763,75.0
54,0.0,0.0,0.0,0.1538461538461538,0.4626066495938204,0.1462068965517241,325.0
55,0.5454545454545454,0.6,0.6666666666666666,1.0,0.547620714421674,0.5258201702796226,28.0
56,0.0,,0.2222222222222222,0.6428571428571429,0.4795405177016865,0.347048736703909,246.0
57,0.0,0.0,0.1,0.5833333333333334,0.4609492753274848,0.270570818070818,292.0
58,0.6,0.8,0.8888888888888888,1.0,0.4989150775713817,0.4681811119066595,23.0
59,,0.1666666666666666,0.2,0.5384615384615384,0.4706521551974646,0.4044520824191472,271.0
60,0.0,0.25,0.2857142857142857,0.6666666666666666,0.4698452143823068,0.382058604397435,220.0
61,0.0,0.0,0.5555555555555556,0.4615384615384615,0.477398859591372,0.388854938165283,253.0
62,0.0,0.0,0.0909090909090909,0.5,0.4751550496447338,0.2722396650968079,291.0
63,0.0,0.25,0.6666666666666666,0.8181818181818182,0.4745477495511538,0.3816984648265435,155.0
64,0.5,1.0,0.8888888888888888,1.0,0.5363816621672864,0.5072181171319102,13.0
65,0.0,0.2857142857142857,0.5555555555555556,0.7272727272727273,0.4986061879859252,0.4443684242534818,154.0
66,0.0,0.0,0.4,0.7647058823529411,0.4538565160765391,0.3843507981327781,201.0
67,0.0,0.25,0.3333333333333333,0.9285714285714286,0.4775060663626798,0.3700427887040463,173.0
68,0.2222222222222222,0.4285714285714285,0.875,1.0,0.5525939120068858,0.48265036548546,62.0
69,0.2,0.2857142857142857,0.5,1.0,0.4993831037962371,0.3830156210873348,115.0
70,0.0,0.0,0.3333333333333333,0.5555555555555556,0.5051969191262685,0.3307718396010943,262.0
71,0.25,0.2,0.7,0.9,0.5065937828598999,0.4417071327990868,87.0
72,0.3333333333333333,0.8571428571428571,1.0,1.0,0.5484562376405197,0.5324393348972744,12.0
73,0.0,0.0,0.3,0.6666666666666666,0.5148088073045284,0.3191641833404285,243.0
74,0.0,0.1666666666666666,0.625,0.7777777777777778,0.4943496022830707,0.3723293602822138,185.0
75,0.0,0.0,0.1666666666666666,0.6,0.4784510518092548,0.2506575963718821,275.0
76,0.0,0.25,0.3,0.8,0.4810946027634539,0.4278114020930113,205.0
77,0.0,0.25,0.7272727272727273,0.8,0.4998582107597777,0.4134924927825536,113.0
78,0.1111111111111111,0.0,0.625,0.8,0.5387418712870938,0.4491968759210138,156.0
79,0.0,0.0,0.1428571428571428,0.6,0.4792732678663152,0.3334010497803601,244.0
80,0.0,0.2857142857142857,0.5714285714285714,0.9166666666666666,0.4767249294013678,0.4308907530002865,125.0
81,0.25,0.375,0.375,0.625,0.5308923015834477,0.5055925000307647,152.0
82,0.0,1.0,0.4285714285714285,0.5789473684210527,0.4366645694178048,0.4034958365080723,249.0
83,0.3333333333333333,0.4,0.6,0.8333333333333334,0.5031599066168169,0.4494857834240775,83.0
84,0.0,0.0,0.0,0.5454545454545454,0.4879379367242376,0.2495568607637573,293.0
85,0.5,1.0,0.8571428571428571,1.0,0.5539218063667136,0.5105334519776492,15.0
86,0.0,,0.25,0.7619047619047619,0.4433040742742966,0.3292447768303294,194.0
87,0.0,0.0,0.2857142857142857,0.375,0.4970508373838134,0.4233275390910859,272.0
88,0.1111111111111111,0.0,0.8888888888888888,1.0,0.5607877602410384,0.4964228573834485,81.0
89,0.0,0.0,0.0,0.6666666666666666,0.543713915432149,0.3928571428571428,289.0
90,0.0,0.5,0.875,0.9090909090909092,0.4903603169396038,0.4396681158416419,69.0
91,0.0,0.3333333333333333,0.4285714285714285,0.5384615384615384,0.4920686593972921,0.3974597162097162,225.0
92,0.1111111111111111,0.25,0.5,0.7,0.5254947409008363,0.4100764763121085,164.0
93,0.0,0.0,0.4444444444444444,0.8181818181818182,0.4621107769876859,0.3543476833799414,215.0
94,0.0,0.0,0.0833333333333333,0.3333333333333333,0.5022873333788218,0.4641330891330891,299.0
95,0.0,0.6666666666666666,0.5,0.8181818181818182,0.5038862379933259,0.4471127531472358,116.0
96,0.0,0.5,0.7142857142857143,1.0,0.5365962764846482,0.4130540000654943,100.0
97,0.5384615384615384,0.7777777777777778,1.0,1.0,0.6001776320608722,0.6017258964129756,5.0
98,0.0,0.0,0.3333333333333333,0.7692307692307693,0.4677947491122237,0.2678463416924955,218.0
99,0.1,0.5555555555555556,0.8,1.0,0.5600073848473248,0.4837522192048054,76.0
100,0.1666666666666666,0.8,0.9166666666666666,0.875,0.5127418794466362,0.4639294059693536,43.0
101,0.0,0.0,0.1666666666666666,0.5294117647058824,0.4555183793328963,0.3454848854848855,277.0
102,0.0,0.0,0.4,0.7727272727272727,0.432543613399343,0.3375229630220556,187.0
103,0.0,0.0,0.2857142857142857,0.8125,0.4787516337719751,0.4008521278636221,165.0
104,0.0,0.25,0.3333333333333333,0.6363636363636364,0.494713615561578,0.4193161882817055,207.0
105,0.0,0.5555555555555556,0.7142857142857143,0.8,0.5115918199594401,0.5229436695541009,84.0
106,0.0,0.0,0.1428571428571428,0.3333333333333333,0.4558148897729422,0.3647530630289251,306.0
107,0.0,0.0,0.375,0.4166666666666667,0.5125423972567673,0.4486021641194055,255.0
108,0.5,,0.7,1.0,0.4490974930399511,0.4118684293994639,61.0
109,0.0,0.1666666666666666,0.3333333333333333,0.75,0.5307205803643238,0.4102581645685094,219.0
110,0.0,0.0,0.2222222222222222,0.6111111111111112,0.4538299051744789,0.3407381497567173,261.0
111,,0.25,0.3,0.6153846153846154,0.4603063918983035,0.3908908691767263,251.0
112,0.0,0.25,0.2857142857142857,0.7692307692307693,0.4916800473229412,0.419784009094354,175.0
113,0.0,0.8,0.75,0.9166666666666666,0.4832343241636924,0.4097988134404258,74.0
114,0.5454545454545454,0.8888888888888888,1.0,1.0,0.5366052908262654,0.5021967570380738,18.0
115,0.0,0.0,0.2222222222222222,0.6666666666666666,0.5346572348107664,0.3510545594458275,222.0
116,0.3333333333333333,0.7777777777777778,0.6666666666666666,1.0,0.553839103661258,0.5059500686558529,47.0
117,0.0,0.125,0.125,0.5,0.5285523005378626,0.4076810800948731,260.0
118,0.0,0.3333333333333333,0.4,0.9166666666666666,0.4741243756434445,0.3847415857332922,153.0
119,0.2727272727272727,0.2,0.75,1.0,0.5172114956964157,0.4138596873265022,118.0
120,0.1,0.4285714285714285,1.0,1.0,0.5338805295476382,0.4289783248515172,94.0
121,0.0,0.0,0.1428571428571428,0.6666666666666666,0.4649472552079206,0.3075280943336499,283.0
122,0.0,0.6666666666666666,0.2,0.9375,0.4627704912702721,0.3621080405109443,160.0
123,0.0,0.0,0.1111111111111111,0.6,0.4555828814806752,0.4222191282536109,278.0
124,0.0,0.0,0.1111111111111111,0.8461538461538461,0.4763052080036609,0.3124209710694693,230.0
125,0.0,0.0,0.3636363636363636,1.0,0.4311886346164642,0.317923493220607,180.0
126,0.0,0.1666666666666666,0.3333333333333333,0.6153846153846154,0.4803412443136934,0.3589179286018367,235.0
127,0.5384615384615384,0.9,1.0,1.0,0.5741714175995305,0.5468082778887055,6.0
128,0.0,0.7142857142857143,0.5714285714285714,0.8,0.545432547418038,0.4729394442109424,130.0
129,0.5,1.0,0.6,0.75,0.4932340030309007,0.4701800976800976,77.0
130,0.9333333333333332,0.8,1.0,1.0,0.5567393256000941,0.5461824513595157,1.0
131,0.0,0.1666666666666666,0.4,0.9,0.5178548253668186,0.3466606084422176,172.0
132,0.0,0.0,0.2,0.6923076923076923,0.4634713033402429,0.3209224619569447,259.0
133,,0.0,0.1428571428571428,0.7333333333333333,0.4594364627411992,0.3406600189933523,242.0
134,0.0,0.0,0.25,0.7222222222222222,0.4399216907525616,0.3156631199488342,227.0
135,,0.0,0.0,0.6363636363636364,0.4380543871842423,0.3533785043637261,258.0
136,0.0,0.0,0.0,0.4,0.4347438331544131,0.2389791073124406,319.0
137,0.0,0.0,0.1,0.2727272727272727,0.4830336524302752,0.4496221551282731,308.0
138,,0.0,0.2,0.4666666666666667,0.4710382217588809,0.4030782505692899,273.0
139,0.2,0.25,0.4,0.7142857142857143,0.5194443740367997,0.4520729585579419,177.0
140,0.5384615384615384,1.0,1.0,1.0,0.5556674231950756,0.5348967511639577,11.0
141,0.0,0.1428571428571428,0.2307692307692307,0.7777777777777778,0.5012555989444206,0.4402004599446201,229.0
142,0.0,0.0,0.0,0.3333333333333333,0.4939728245899989,0.3662310709724503,307.0
143,0.0,0.1428571428571428,0.5714285714285714,0.9090909090909092,0.5027332688681487,0.3914879841316622,159.0
144,0.3636363636363636,0.6,0.8571428571428571,1.0,0.5420482044970671,0.4959030048547501,39.0
145,0.0,0.0,0.125,0.7333333333333333,0.4816834907414656,0.3815245790820503,216.0
146,0.5,0.8,0.7272727272727273,0.9090909090909092,0.4793611918980718,0.4356500321267936,55.0
147,0.0,0.2857142857142857,0.25,0.8888888888888888,0.5031035331982538,0.4022555163669221,176.0
148,0.7,0.8,0.8571428571428571,1.0,0.5479282293153623,0.5278522826498839,10.0
149,,0.25,0.2727272727272727,0.8888888888888888,0.4874867356367485,0.4356188789961359,196.0
150,0.4444444444444444,0.5714285714285714,0.8571428571428571,1.0,0.5432437446975061,0.4981476486606456,37.0
151,0.0,0.25,0.4285714285714285,0.6666666666666666,0.5138773252745592,0.3619348659003831,209.0
152,0.0,0.25,0.4,0.6666666666666666,0.4915499241119008,0.3917656908373089,181.0
153,,0.0,0.0,0.238095238095238,0.4349339276216844,0.2339560439560439,321.0
154,0.5714285714285714,0.8,0.8461538461538461,1.0,0.522585109649235,0.4897467932700317,26.0
155,0.0,0.5,0.5714285714285714,1.0,0.4328256656856389,0.3672631996603075,105.0
156,0.1111111111111111,0.4,0.3333333333333333,0.8333333333333334,0.5179688244608386,0.4234324853554553,188.0
157,0.2,0.3333333333333333,0.4,1.0,0.5265701675956266,0.4975149301391424,148.0
158,0.2727272727272727,0.75,0.6363636363636364,1.0,0.5494403568519978,0.4870860867045353,65.0
159,0.4285714285714285,0.5,1.0,0.8571428571428571,0.5695397778796657,0.5460521262834506,31.0
160,0.1818181818181818,0.5,0.8333333333333334,1.0,0.5387427795325052,0.4732920837968113,71.0
161,0.1,0.5,0.75,1.0,0.5476328686415348,0.4480469607197718,101.0
162,0.3636363636363636,0.7142857142857143,1.0,1.0,0.5609701388972849,0.5191342136175019,24.0
163,0.3076923076923077,0.8571428571428571,1.0,1.0,0.5791374749411017,0.5416971097753979,17.0
164,0.0,0.25,0.2222222222222222,0.4285714285714285,0.4813596980913986,0.3462171573282684,270.0
165,0.2,0.0,0.8333333333333334,0.8461538461538461,0.4961182123026397,0.3582018624549541,119.0
166,0.0,0.0,0.1666666666666666,0.7777777777777778,0.4627889836432097,0.3900117889773062,193.0
167,0.25,0.0,0.25,0.6923076923076923,0.4879506485903794,0.4049273074844312,210.0
168,0.0,0.0,0.1428571428571428,0.6666666666666666,0.4944777037844852,0.40445620223398,240.0
169,0.0,0.6666666666666666,0.4285714285714285,1.0,0.4625031924397802,0.3768512037883235,131.0
170,,,0.0,0.2916666666666667,0.4178628350784252,0.2433332130376465,320.0
171,0.0,0.0,0.0,0.2666666666666666,0.4078129064175927,0.1621367521367521,327.0
172,0.0,0.0,0.5,0.6,0.4415693492886796,0.3625046318396072,239.0
173,0.0,0.0,0.0,0.6111111111111112,0.4360909899874605,0.3101088566605808,281.0
174,0.0,0.6666666666666666,0.4545454545454545,0.875,0.5071041937691526,0.4489464205840537,145.0
175,0.0,0.2,0.75,0.8,0.4929109364025312,0.3934537316595159,135.0
176,0.0,0.2857142857142857,0.7692307692307693,0.625,0.5104312395695617,0.4363124096029939,117.0
177,0.0,0.0,0.0909090909090909,0.4615384615384615,0.480980187621038,0.3407227914601187,286.0
178,0.0,0.0,0.0,0.0588235294117647,0.4765376750211894,0.4827586206896552,323.0
179,0.3333333333333333,0.4444444444444444,0.8333333333333334,1.0,0.5489885920599685,0.4893401466916793,53.0
180,0.0,0.2857142857142857,0.8,1.0,0.563134666690113,0.4733549890043216,132.0
181,0.0,0.25,0.8888888888888888,0.875,0.5158395666693573,0.4347416950865226,98.0
182,0.0,0.0,0.0,0.3333333333333333,0.4724044064252642,0.3928571428571428,309.0
183,0.1,0.1666666666666666,0.4,0.8333333333333334,0.5502042373511618,0.4395276612134849,168.0
184,0.0,0.5,0.6666666666666666,0.9166666666666666,0.4674600228986281,0.3926890014245848,114.0
185,0.0,0.0,0.4444444444444444,0.8181818181818182,0.492033672042988,0.4088526758387502,179.0
186,0.0,0.1428571428571428,0.7777777777777778,0.75,0.4939931687806688,0.4324119686188651,124.0
187,0.0,0.0,0.0,0.1333333333333333,0.4825067415028479,0.3888888888888888,318.0
188,0.0,0.0,0.0,0.6666666666666666,0.4100338758929679,0.2968497065787705,282.0
189,0.3846153846153846,0.2857142857142857,0.8,1.0,0.5787081039729542,0.5366394719663057,52.0
190,0.2,0.1428571428571428,0.2222222222222222,0.2,0.5418604196561019,0.6039408866995073,256.0
191,0.5,0.3333333333333333,0.1,0.7857142857142857,0.4606235584552742,0.3686110459509474,226.0
192,0.0,0.0,0.2857142857142857,0.7333333333333333,0.4625189083833763,0.3831650381252504,214.0
193,0.0,0.0,0.4444444444444444,0.6666666666666666,0.4904950532886823,0.3591760686477038,245.0
194,0.0909090909090909,0.375,0.0,1.0,0.5228764354075685,0.3548831569664903,169.0
195,0.0,0.0,0.0,0.375,0.4718797061103444,0.267977207977208,304.0
196,0.4615384615384615,0.7142857142857143,1.0,1.0,0.5771099428302078,0.5438978765487387,14.0
197,0.0,0.0,0.3333333333333333,0.7647058823529411,0.4479200861644885,0.3428163200145959,199.0
198,0.0,0.0,0.6428571428571429,0.7142857142857143,0.5187509448051345,0.4516433894512713,141.0
199,0.2142857142857142,0.6666666666666666,0.8333333333333334,1.0,0.5685316619395637,0.5050357743850513,54.0
200,0.6,1.0,1.0,1.0,0.5781431377556262,0.5653399738007635,3.0
201,0.5384615384615384,0.7142857142857143,0.75,1.0,0.5703912327526303,0.5357046256795979,22.0
202,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.7777777777777778,0.4946180934495854,0.4118558165971959,195.0
203,0.0,0.0,0.75,0.7333333333333333,0.4452760113654535,0.375592556061623,170.0
204,0.3333333333333333,0.5,0.9,1.0,0.5157768257060257,0.4400008735808859,50.0
205,0.0,0.2,0.6,0.8888888888888888,0.5214586527662214,0.3629304263212309,157.0
206,0.3333333333333333,0.2,0.2857142857142857,0.6153846153846154,0.4932148603672013,0.4387004105670982,206.0
207,0.0,1.0,0.8,1.0,0.4686144186391245,0.4131755217962115,59.0
208,0.0769230769230769,0.1666666666666666,0.0,0.8333333333333334,0.559493446026755,0.4793414713365452,202.0
209,0.0,0.4,0.4166666666666667,1.0,0.5015648007871633,0.4137857677828014,138.0
210,0.6,1.0,1.0,1.0,0.5343903107140413,0.5040898688032256,8.0
211,0.5,0.0,0.25,0.8571428571428571,0.4923337658118121,0.3849855711791196,241.0
212,0.0,0.0,0.0,0.4444444444444444,0.5060150130909012,0.4596560846560846,296.0
213,0.0,0.0,0.25,0.8421052631578947,0.4396040159498244,0.3387782152488034,203.0
214,0.0,0.6666666666666666,0.375,0.9090909090909092,0.4794427562218152,0.3670467676214803,147.0
215,0.25,0.5555555555555556,0.6666666666666666,1.0,0.5648298629928252,0.5628820014595877,56.0
216,0.3333333333333333,0.8333333333333334,0.8571428571428571,1.0,0.5653958358809773,0.5525558723880933,30.0
217,0.0,0.0,0.3333333333333333,0.7777777777777778,0.4540537515760199,0.3726261087252467,190.0
218,0.0,0.0,0.0909090909090909,0.5294117647058824,0.4568977865615409,0.4292913982569155,285.0
219,0.2857142857142857,0.0,0.6666666666666666,0.9090909090909092,0.5104517097942413,0.4269314196517261,85.0
220,0.0,0.2857142857142857,0.8333333333333334,1.0,0.4959191679822846,0.3929789353920741,97.0
221,0.25,0.0,0.5,1.0,0.5324480395554958,0.459747406221266,93.0
222,0.0,0.5,0.3636363636363636,0.5454545454545454,0.487788942555894,0.4444507599680014,213.0
223,0.0,0.0,0.125,0.5,0.4516019046936105,0.3575330941231324,284.0
224,0.2,0.2857142857142857,0.5,0.8571428571428571,0.5451657195264028,0.472527934684961,129.0
225,0.0,0.0,0.5714285714285714,0.8,0.4233143928386463,0.3628153551429413,178.0
226,0.2,0.8,0.8888888888888888,1.0,0.4998353626831071,0.4563600520450724,34.0
227,0.0,0.0,0.1428571428571428,0.3529411764705882,0.4739857892016608,0.3567133012945821,295.0
228,,0.0,0.5714285714285714,0.9444444444444444,0.4450614438557083,0.4135422602089268,91.0
229,0.0,0.0,0.25,0.9090909090909092,0.4865378684774105,0.3343341683858925,204.0
230,0.0,0.3333333333333333,0.9090909090909092,0.7142857142857143,0.5122445183384084,0.447159552414841,82.0
231,0.2222222222222222,0.25,0.75,0.8333333333333334,0.5353672847175269,0.4536682665993011,99.0
232,0.2,0.0,0.6,0.875,0.5144746935149141,0.4454987148734168,134.0
233,0.0,0.3333333333333333,0.1818181818181818,0.1428571428571428,0.4964475381731452,0.5135829934495119,297.0
234,0.0,0.5,0.5,0.7857142857142857,0.4881588223185267,0.4441304734283245,133.0
235,0.0,0.3333333333333333,0.5454545454545454,0.5,0.4850000831992698,0.4412086508638232,208.0
236,0.0,0.0,0.0,0.2,0.4458567197309648,0.2277777777777777,326.0
237,0.0,0.0,0.3333333333333333,0.5384615384615384,0.4876565071638192,0.3613485280151947,252.0
238,0.3333333333333333,0.0,0.3333333333333333,0.5,0.4848195828828705,0.3743283557651373,269.0
239,0.1666666666666666,0.6666666666666666,1.0,1.0,0.5682269940901626,0.4951798893596969,42.0
240,0.0,0.0,0.2,0.9473684210526316,0.4645754837328897,0.4009712314975473,102.0
241,0.0,0.8,0.6363636363636364,0.7272727272727273,0.4775505626308611,0.4112043518758582,109.0
242,0.2,0.1666666666666666,0.7,0.8888888888888888,0.5024527189249125,0.4062714760090929,123.0
243,0.0,0.5,0.25,0.9,0.5179223137595038,0.4514548583334503,151.0
244,0.0,0.5,0.8571428571428571,1.0,0.5745237988640683,0.4736677169148433,89.0
245,0.1428571428571428,0.75,0.4615384615384615,1.0,0.5251814059305147,0.4839052102678353,127.0
246,0.3333333333333333,0.1428571428571428,0.6,0.6666666666666666,0.5256465104302809,0.5348836545123017,149.0
247,,0.0,0.0,0.3333333333333333,0.4008034359248065,0.2490697133554276,324.0
248,0.0,0.0,0.1818181818181818,0.5833333333333334,0.4627673249840129,0.3099157618314707,276.0
249,0.0,0.4,0.5,0.8888888888888888,0.5174412256543706,0.3949665277251484,140.0
250,0.0,0.0,0.125,0.6842105263157895,0.4584685189803895,0.446999435903774,238.0
251,0.0,0.0,0.25,0.7058823529411765,0.4549220015721158,0.3737662674854793,221.0
252,0.3333333333333333,0.3333333333333333,1.0,0.8333333333333334,0.5422121139020696,0.46925773753499,78.0
253,0.5,0.8,0.8333333333333334,1.0,0.5168384963997334,0.4764847606918507,27.0
254,0.4545454545454545,0.3333333333333333,0.7777777777777778,0.6666666666666666,0.5625664904230147,0.5449620980870981,57.0
255,0.0,0.4,0.4444444444444444,0.8,0.5180348703321812,0.4246119086802316,139.0
256,0.3333333333333333,0.0,0.1111111111111111,0.6666666666666666,0.5064478711676412,0.4019622331691297,231.0
257,0.6666666666666666,0.8,0.7692307692307693,0.75,0.555276822478235,0.5606840029166166,21.0
258,0.0,0.0,0.125,0.4545454545454545,0.4804754524660367,0.2531542531542531,298.0
259,0.0,0.0,0.25,0.6428571428571429,0.452856904674547,0.3388892206133586,267.0
260,0.6,0.8333333333333334,1.0,1.0,0.5466066685494329,0.5223202562004935,9.0
261,0.0,0.0,0.0,0.7857142857142857,0.4529063363599024,0.3064687547446168,263.0
262,0.0,0.1666666666666666,0.5,0.6666666666666666,0.5371016050442253,0.4390477905803576,197.0
263,0.0909090909090909,0.5714285714285714,0.8333333333333334,0.8333333333333334,0.5480890696638056,0.4488745970929878,88.0
264,0.3636363636363636,0.5,1.0,1.0,0.542889387213222,0.4447320384472776,60.0
265,0.0,0.0,0.0,0.0909090909090909,0.4758370541752437,0.1666666666666666,322.0
266,0.0,0.1666666666666666,0.75,0.9090909090909092,0.4907948887052508,0.3916821957998428,126.0
267,0.5714285714285714,1.0,1.0,1.0,0.5790860018271603,0.5594168355847999,4.0
268,0.1818181818181818,0.6,0.6666666666666666,0.8333333333333334,0.5669917639658838,0.5368615783402053,68.0
269,,0.0,0.8,0.6470588235294118,0.4563465561621849,0.4042517975851309,198.0
270,0.25,0.625,1.0,1.0,0.5624868639379044,0.4920947012128572,48.0
271,0.25,0.2,0.1428571428571428,0.875,0.4847003918130943,0.3493816645184832,228.0
272,0.3333333333333333,0.0,0.5294117647058824,0.6,0.5116425719976031,0.4643868636552816,167.0
273,0.0,0.0,0.0,0.3076923076923077,0.4692189654510726,0.2946428571428571,315.0
274,0.0,0.5,0.7142857142857143,1.0,0.4512009901285693,0.4029074339824061,66.0
275,0.0,0.25,0.6,1.0,0.5068018085911373,0.3741178617040685,142.0
276,0.0,0.8571428571428571,0.6363636363636364,0.9,0.4989320247351362,0.4731107015589774,64.0
277,0.0,0.0,0.0,0.4,0.4481514924506731,0.261600681140911,310.0
278,0.0,,0.5,0.6666666666666666,0.4210685020896101,0.3888712571662762,217.0
279,0.125,0.8,0.6,1.0,0.5141210553076885,0.4253813094809263,90.0
280,0.0,0.25,0.7142857142857143,0.8666666666666667,0.4738348446465862,0.4033431761081094,104.0
281,0.0,0.0,0.125,0.4444444444444444,0.4957619986777409,0.3700277883036504,288.0
282,1.0,0.3333333333333333,0.5,0.8571428571428571,0.4708988231681241,0.4117626184839755,128.0
283,0.0909090909090909,0.3333333333333333,0.4285714285714285,0.8,0.5661884386196735,0.4362156681122198,136.0
284,0.25,0.6666666666666666,0.6428571428571429,1.0,0.4995697678317602,0.4602718600354862,72.0
285,0.0,0.0,0.2857142857142857,0.6,0.460430911850761,0.3667550967550967,266.0
286,0.0,0.0,0.1666666666666666,0.3529411764705882,0.4584520957229043,0.3878749967419918,302.0
287,0.0,0.0,0.2,0.7058823529411765,0.4964166225793359,0.3887006646953596,186.0
288,0.0,0.0,0.25,0.2857142857142857,0.4972031710566406,0.4289526085225009,287.0
289,0.3333333333333333,0.6,0.9,0.9166666666666666,0.4815296051732246,0.4471642129688107,51.0
290,0.4,0.6,0.8,1.0,0.5369873033918178,0.4838755387624502,40.0
291,0.25,0.3333333333333333,0.5,0.8333333333333334,0.5526359460040046,0.4487526751168117,111.0
292,0.0,0.0,0.6,0.6875,0.479325511347754,0.3880106401534972,174.0
293,0.3333333333333333,0.0,0.1666666666666666,0.5384615384615384,0.4912466921201432,0.3750743906299462,254.0
